user_id,restaurant_id,age,gender,meal_category,review
U2244,AaharAlly_Main,37,Male,Biryani,"Delicious Biryani, will order again."
U2244,AaharAlly_Main,37,Male,Seafood,Perfect flavor in this Seafood.
U2245,AaharAlly_Main,70,Male,South Indian,Highly recommend the South Indian.
U2245,AaharAlly_Main,70,Male,Seafood,Perfect flavor in this Seafood.
U2245,AaharAlly_Main,70,Male,Indian Curry,The Indian Curry was amazing.
U2246,AaharAlly_Main,32,Female,Vegan,I loved the Vegan!
U2247,AaharAlly_Main,21,Female,Chinese,Perfect flavor in this Chinese.
U2248,AaharAlly_Main,51,Male,Indian Curry,A delightful Indian Curry experience.
U2248,AaharAlly_Main,51,Male,Seafood,Highly recommend the Seafood.
U2248,AaharAlly_Main,51,Male,Indian Curry,Highly recommend the Indian Curry.
U2248,AaharAlly_Main,51,Male,South Indian,Perfect flavor in this South Indian.
U2248,AaharAlly_Main,51,Male,Healthy,The Healthy was cold and tasteless.
U2249,AaharAlly_Main,46,Female,Healthy,A delightful Healthy experience.
U2249,AaharAlly_Main,46,Female,Vegan,Highly recommend the Vegan.
U2249,AaharAlly_Main,46,Female,Healthy,"Delicious Healthy, will order again."
U2249,AaharAlly_Main,46,Female,Indian Curry,Do not order the Indian Curry.
U2250,AaharAlly_Main,41,Male,Chinese,"Delicious Chinese, will order again."
U2250,AaharAlly_Main,41,Male,Seafood,The Seafood was amazing.
U2250,AaharAlly_Main,41,Male,Indian Curry,The Indian Curry was amazing.
U2250,AaharAlly_Main,41,Male,Indian Curry,Best Indian Curry I've ever had.
U2250,AaharAlly_Main,41,Male,Biryani,A delightful Biryani experience.
U2251,AaharAlly_Main,15,Female,Chinese,I loved the Chinese!
U2251,AaharAlly_Main,15,Female,Chinese,The Chinese was terrible.
U2251,AaharAlly_Main,15,Female,Vegan,I loved the Vegan!
U2251,AaharAlly_Main,15,Female,Chinese,A delightful Chinese experience.
U2252,AaharAlly_Main,29,Female,Dessert,"Delicious Dessert, will order again."
U2252,AaharAlly_Main,29,Female,Vegan,"Delicious Vegan, will order again."
U2252,AaharAlly_Main,29,Female,Vegan,Perfect flavor in this Vegan.
U2252,AaharAlly_Main,29,Female,Healthy,Bad experience with Healthy.
U2252,AaharAlly_Main,29,Female,Chinese,"Delicious Chinese, will order again."
U2253,AaharAlly_Main,22,Male,Cheesy,The Cheesy was cold and tasteless.
U2254,AaharAlly_Main,29,Female,Vegan,Perfect flavor in this Vegan.
U2254,AaharAlly_Main,29,Female,Vegan,Highly recommend the Vegan.
U2254,AaharAlly_Main,29,Female,Vegan,I loved the Vegan!
U2254,AaharAlly_Main,29,Female,Vegan,Perfect flavor in this Vegan.
U2254,AaharAlly_Main,29,Female,Chinese,The Chinese was amazing.
U2255,AaharAlly_Main,60,Female,Indian Curry,Best Indian Curry I've ever had.
U2255,AaharAlly_Main,60,Female,Indian Curry,Best Indian Curry I've ever had.
U2256,AaharAlly_Main,22,Female,Dessert,Highly recommend the Dessert.
U2257,AaharAlly_Main,21,Female,Street Food,I loved the Street Food!
U2257,AaharAlly_Main,21,Female,Cheesy,A delightful Cheesy experience.
U2257,AaharAlly_Main,21,Female,Dessert,Worst Dessert ever.
U2257,AaharAlly_Main,21,Female,Dessert,I loved the Dessert!
U2257,AaharAlly_Main,21,Female,Street Food,A delightful Street Food experience.
U2258,AaharAlly_Main,25,Male,Seafood,Best Seafood I've ever had.
U2258,AaharAlly_Main,25,Male,Chinese,A delightful Chinese experience.
U2259,AaharAlly_Main,53,Female,South Indian,Best South Indian I've ever had.
U2260,AaharAlly_Main,35,Female,Vegan,Worst Vegan ever.
U2260,AaharAlly_Main,35,Female,Indian Curry,"Delicious Indian Curry, will order again."
U2261,AaharAlly_Main,77,Female,Indian Curry,The Indian Curry was amazing.
U2262,AaharAlly_Main,60,Female,Indian Curry,Perfect flavor in this Indian Curry.
U2262,AaharAlly_Main,60,Female,Healthy,Highly recommend the Healthy.
U2263,AaharAlly_Main,28,Male,Healthy,Best Healthy I've ever had.
U2264,AaharAlly_Main,27,Female,Dessert,Highly recommend the Dessert.
U2264,AaharAlly_Main,27,Female,Dessert,A delightful Dessert experience.
U2264,AaharAlly_Main,27,Female,Chinese,A delightful Chinese experience.
U2264,AaharAlly_Main,27,Female,Vegan,The Vegan was amazing.
U2265,AaharAlly_Main,25,Female,Healthy,The Healthy was amazing.
U2265,AaharAlly_Main,25,Female,Vegan,A delightful Vegan experience.
U2265,AaharAlly_Main,25,Female,Chinese,A delightful Chinese experience.
U2265,AaharAlly_Main,25,Female,Healthy,I loved the Healthy!
U2265,AaharAlly_Main,25,Female,Dessert,Perfect flavor in this Dessert.
U2266,AaharAlly_Main,27,Female,Vegan,"Delicious Vegan, will order again."
U2266,AaharAlly_Main,27,Female,Vegan,The Vegan was cold and tasteless.
U2266,AaharAlly_Main,27,Female,Healthy,Best Healthy I've ever had.
U2266,AaharAlly_Main,27,Female,Healthy,Disappointed with the Healthy.
U2267,AaharAlly_Main,45,Female,Dessert,"Delicious Dessert, will order again."
U2267,AaharAlly_Main,45,Female,Vegan,The Vegan was amazing.
U2268,AaharAlly_Main,16,Male,Spicy,Perfect flavor in this Spicy.
U2268,AaharAlly_Main,16,Male,Street Food,Highly recommend the Street Food.
U2268,AaharAlly_Main,16,Male,Spicy,Disappointed with the Spicy.
U2269,AaharAlly_Main,49,Female,Healthy,A delightful Healthy experience.
U2269,AaharAlly_Main,49,Female,South Indian,"Too salty, hated the South Indian."
U2270,AaharAlly_Main,16,Male,Spicy,Perfect flavor in this Spicy.
U2270,AaharAlly_Main,16,Male,Snacks,The Snacks was amazing.
U2270,AaharAlly_Main,16,Male,Spicy,Perfect flavor in this Spicy.
U2270,AaharAlly_Main,16,Male,Chinese,"Delicious Chinese, will order again."
U2270,AaharAlly_Main,16,Male,Cheesy,Do not order the Cheesy.
U2271,AaharAlly_Main,75,Female,Vegan,Perfect flavor in this Vegan.
U2271,AaharAlly_Main,75,Female,Indian Curry,"Delicious Indian Curry, will order again."
U2271,AaharAlly_Main,75,Female,Indian Curry,"Delicious Indian Curry, will order again."
U2271,AaharAlly_Main,75,Female,Vegan,Perfect flavor in this Vegan.
U2271,AaharAlly_Main,75,Female,Indian Curry,Best Indian Curry I've ever had.
U2272,AaharAlly_Main,29,Female,Healthy,The Healthy was amazing.
U2272,AaharAlly_Main,29,Female,Dessert,A delightful Dessert experience.
U2272,AaharAlly_Main,29,Female,Chinese,A delightful Chinese experience.
U2272,AaharAlly_Main,29,Female,Chinese,I loved the Chinese!
U2273,AaharAlly_Main,42,Male,Indian Curry,Best Indian Curry I've ever had.
U2273,AaharAlly_Main,42,Male,Indian Curry,Perfect flavor in this Indian Curry.
U2273,AaharAlly_Main,42,Male,Seafood,The Seafood was amazing.
U2274,AaharAlly_Main,15,Female,Cheesy,The Cheesy was terrible.
U2274,AaharAlly_Main,15,Female,Vegan,"Delicious Vegan, will order again."
U2275,AaharAlly_Main,15,Male,Spicy,The Spicy was amazing.
U2275,AaharAlly_Main,15,Male,Cheesy,Best Cheesy I've ever had.
U2275,AaharAlly_Main,15,Male,Spicy,Highly recommend the Spicy.
U2276,AaharAlly_Main,21,Female,Dessert,Highly recommend the Dessert.
U2276,AaharAlly_Main,21,Female,Street Food,A delightful Street Food experience.
U2276,AaharAlly_Main,21,Female,Chinese,Perfect flavor in this Chinese.
U2276,AaharAlly_Main,21,Female,Spicy,The Spicy was amazing.
U2276,AaharAlly_Main,21,Female,Dessert,Do not order the Dessert.
U2277,AaharAlly_Main,72,Female,Indian Curry,Highly recommend the Indian Curry.
U2278,AaharAlly_Main,63,Female,Healthy,Perfect flavor in this Healthy.
U2278,AaharAlly_Main,63,Female,Healthy,Best Healthy I've ever had.
U2278,AaharAlly_Main,63,Female,Vegan,A delightful Vegan experience.
U2278,AaharAlly_Main,63,Female,Healthy,Best Healthy I've ever had.
U2278,AaharAlly_Main,63,Female,Indian Curry,The Indian Curry was amazing.
U2279,AaharAlly_Main,16,Male,Cheesy,Perfect flavor in this Cheesy.
U2280,AaharAlly_Main,41,Male,Seafood,The Seafood was amazing.
U2280,AaharAlly_Main,41,Male,Indian Curry,"Delicious Indian Curry, will order again."
U2280,AaharAlly_Main,41,Male,Seafood,A delightful Seafood experience.
U2280,AaharAlly_Main,41,Male,Spicy,Best Spicy I've ever had.
U2281,AaharAlly_Main,60,Male,Seafood,A delightful Seafood experience.
U2281,AaharAlly_Main,60,Male,South Indian,A delightful South Indian experience.
U2281,AaharAlly_Main,60,Male,South Indian,A delightful South Indian experience.
U2281,AaharAlly_Main,60,Male,Indian Curry,Do not order the Indian Curry.
U2281,AaharAlly_Main,60,Male,Healthy,Highly recommend the Healthy.
U2282,AaharAlly_Main,57,Female,Vegan,"Delicious Vegan, will order again."
U2282,AaharAlly_Main,57,Female,Indian Curry,Best Indian Curry I've ever had.
U2282,AaharAlly_Main,57,Female,South Indian,Best South Indian I've ever had.
U2282,AaharAlly_Main,57,Female,South Indian,Best South Indian I've ever had.
U2283,AaharAlly_Main,17,Female,Vegan,I loved the Vegan!
U2283,AaharAlly_Main,17,Female,Dessert,Perfect flavor in this Dessert.
U2283,AaharAlly_Main,17,Female,Vegan,I loved the Vegan!
U2283,AaharAlly_Main,17,Female,Street Food,"Too salty, hated the Street Food."
U2284,AaharAlly_Main,38,Male,Indian Curry,The Indian Curry was amazing.
U2284,AaharAlly_Main,38,Male,Indian Curry,Highly recommend the Indian Curry.
U2284,AaharAlly_Main,38,Male,Chinese,Best Chinese I've ever had.
U2285,AaharAlly_Main,30,Male,Seafood,I loved the Seafood!
U2285,AaharAlly_Main,30,Male,Indian Curry,The Indian Curry was amazing.
U2285,AaharAlly_Main,30,Male,Biryani,A delightful Biryani experience.
U2286,AaharAlly_Main,24,Female,Street Food,Perfect flavor in this Street Food.
U2287,AaharAlly_Main,32,Female,Healthy,I loved the Healthy!
U2287,AaharAlly_Main,32,Female,Vegan,Disappointed with the Vegan.
U2288,AaharAlly_Main,40,Male,Seafood,"Delicious Seafood, will order again."
U2288,AaharAlly_Main,40,Male,Biryani,The Biryani was amazing.
U2288,AaharAlly_Main,40,Male,Indian Curry,Highly recommend the Indian Curry.
U2288,AaharAlly_Main,40,Male,Indian Curry,Perfect flavor in this Indian Curry.
U2289,AaharAlly_Main,70,Male,Indian Curry,Best Indian Curry I've ever had.
U2290,AaharAlly_Main,23,Female,Vegan,"Too salty, hated the Vegan."
U2290,AaharAlly_Main,23,Female,Cheesy,I loved the Cheesy!
U2290,AaharAlly_Main,23,Female,Street Food,Highly recommend the Street Food.
U2290,AaharAlly_Main,23,Female,Dessert,Best Dessert I've ever had.
U2291,AaharAlly_Main,23,Female,Dessert,Highly recommend the Dessert.
U2291,AaharAlly_Main,23,Female,Vegan,Worst Vegan ever.
U2291,AaharAlly_Main,23,Female,Spicy,"Delicious Spicy, will order again."
U2291,AaharAlly_Main,23,Female,Spicy,Disappointed with the Spicy.
U2292,AaharAlly_Main,74,Female,South Indian,"Too salty, hated the South Indian."
U2292,AaharAlly_Main,74,Female,Healthy,Perfect flavor in this Healthy.
U2292,AaharAlly_Main,74,Female,Healthy,Best Healthy I've ever had.
U2293,AaharAlly_Main,42,Female,Dessert,Best Dessert I've ever had.
U2294,AaharAlly_Main,15,Female,Dessert,Highly recommend the Dessert.
U2294,AaharAlly_Main,15,Female,Dessert,"Delicious Dessert, will order again."
U2294,AaharAlly_Main,15,Female,Vegan,A delightful Vegan experience.
U2295,AaharAlly_Main,19,Male,Spicy,A delightful Spicy experience.
U2295,AaharAlly_Main,19,Male,Snacks,Perfect flavor in this Snacks.
U2295,AaharAlly_Main,19,Male,Spicy,Perfect flavor in this Spicy.
U2296,AaharAlly_Main,19,Male,Spicy,The Spicy was amazing.
U2297,AaharAlly_Main,23,Female,Street Food,Perfect flavor in this Street Food.
U2298,AaharAlly_Main,15,Male,Street Food,Best Street Food I've ever had.
U2298,AaharAlly_Main,15,Male,Spicy,Best Spicy I've ever had.
U2299,AaharAlly_Main,37,Female,Indian Curry,Best Indian Curry I've ever had.
U2299,AaharAlly_Main,37,Female,Healthy,A delightful Healthy experience.
U2299,AaharAlly_Main,37,Female,Indian Curry,Perfect flavor in this Indian Curry.
U2299,AaharAlly_Main,37,Female,Healthy,"Too salty, hated the Healthy."
U2300,AaharAlly_Main,47,Male,South Indian,A delightful South Indian experience.
U2300,AaharAlly_Main,47,Male,Indian Curry,A delightful Indian Curry experience.
U2300,AaharAlly_Main,47,Male,Indian Curry,A delightful Indian Curry experience.
U2300,AaharAlly_Main,47,Male,Indian Curry,The Indian Curry was cold and tasteless.
U2301,AaharAlly_Main,40,Male,Seafood,"Delicious Seafood, will order again."
U2301,AaharAlly_Main,40,Male,Indian Curry,I loved the Indian Curry!
U2302,AaharAlly_Main,76,Male,South Indian,"Delicious South Indian, will order again."
U2302,AaharAlly_Main,76,Male,Indian Curry,The Indian Curry was amazing.
U2302,AaharAlly_Main,76,Male,Indian Curry,I loved the Indian Curry!
U2302,AaharAlly_Main,76,Male,Healthy,Disappointed with the Healthy.
U2302,AaharAlly_Main,76,Male,Seafood,I loved the Seafood!
U2303,AaharAlly_Main,23,Male,Chinese,"Delicious Chinese, will order again."
U2303,AaharAlly_Main,23,Male,Spicy,Best Spicy I've ever had.
U2303,AaharAlly_Main,23,Male,Street Food,Perfect flavor in this Street Food.
U2303,AaharAlly_Main,23,Male,Street Food,Perfect flavor in this Street Food.
U2304,AaharAlly_Main,36,Male,Indian Curry,Best Indian Curry I've ever had.
U2305,AaharAlly_Main,20,Male,Snacks,Best Snacks I've ever had.
U2305,AaharAlly_Main,20,Male,Spicy,A delightful Spicy experience.
U2305,AaharAlly_Main,20,Male,Spicy,The Spicy was amazing.
U2305,AaharAlly_Main,20,Male,Spicy,A delightful Spicy experience.
U2306,AaharAlly_Main,49,Male,Indian Curry,A delightful Indian Curry experience.
U2307,AaharAlly_Main,79,Female,Vegan,Highly recommend the Vegan.
U2307,AaharAlly_Main,79,Female,Indian Curry,Perfect flavor in this Indian Curry.
U2307,AaharAlly_Main,79,Female,Vegan,Do not order the Vegan.
U2308,AaharAlly_Main,33,Female,Chinese,A delightful Chinese experience.
U2308,AaharAlly_Main,33,Female,Indian Curry,The Indian Curry was amazing.
U2308,AaharAlly_Main,33,Female,Dessert,The Dessert was amazing.
U2309,AaharAlly_Main,30,Male,Biryani,Best Biryani I've ever had.
U2309,AaharAlly_Main,30,Male,Indian Curry,I loved the Indian Curry!
U2309,AaharAlly_Main,30,Male,Chinese,Perfect flavor in this Chinese.
U2309,AaharAlly_Main,30,Male,Indian Curry,Highly recommend the Indian Curry.
U2310,AaharAlly_Main,47,Male,South Indian,I loved the South Indian!
U2310,AaharAlly_Main,47,Male,Indian Curry,I loved the Indian Curry!
U2310,AaharAlly_Main,47,Male,Indian Curry,Disappointed with the Indian Curry.
U2310,AaharAlly_Main,47,Male,South Indian,I loved the South Indian!
U2311,AaharAlly_Main,30,Female,Healthy,Best Healthy I've ever had.
U2311,AaharAlly_Main,30,Female,Dessert,I loved the Dessert!
U2312,AaharAlly_Main,76,Female,South Indian,The South Indian was cold and tasteless.
U2312,AaharAlly_Main,76,Female,Healthy,Best Healthy I've ever had.
U2312,AaharAlly_Main,76,Female,Healthy,Best Healthy I've ever had.
U2313,AaharAlly_Main,39,Female,Vegan,"Delicious Vegan, will order again."
U2314,AaharAlly_Main,50,Male,Indian Curry,Perfect flavor in this Indian Curry.
U2314,AaharAlly_Main,50,Male,Indian Curry,I loved the Indian Curry!
U2314,AaharAlly_Main,50,Male,Indian Curry,Best Indian Curry I've ever had.
U2314,AaharAlly_Main,50,Male,Indian Curry,Best Indian Curry I've ever had.
U2315,AaharAlly_Main,60,Female,Healthy,"Too salty, hated the Healthy."
U2315,AaharAlly_Main,60,Female,Vegan,Best Vegan I've ever had.
U2315,AaharAlly_Main,60,Female,Vegan,The Vegan was terrible.
U2316,AaharAlly_Main,37,Male,Indian Curry,Do not order the Indian Curry.
U2316,AaharAlly_Main,37,Male,Biryani,"Delicious Biryani, will order again."
U2316,AaharAlly_Main,37,Male,Chinese,Perfect flavor in this Chinese.
U2316,AaharAlly_Main,37,Male,Biryani,"Delicious Biryani, will order again."
U2316,AaharAlly_Main,37,Male,Healthy,The Healthy was amazing.
U2317,AaharAlly_Main,74,Female,Healthy,Do not order the Healthy.
U2317,AaharAlly_Main,74,Female,Indian Curry,A delightful Indian Curry experience.
U2317,AaharAlly_Main,74,Female,Healthy,I loved the Healthy!
U2317,AaharAlly_Main,74,Female,Vegan,Perfect flavor in this Vegan.
U2318,AaharAlly_Main,53,Female,Indian Curry,Best Indian Curry I've ever had.
U2318,AaharAlly_Main,53,Female,Indian Curry,Perfect flavor in this Indian Curry.
U2318,AaharAlly_Main,53,Female,Vegan,The Vegan was amazing.
U2319,AaharAlly_Main,59,Male,Indian Curry,A delightful Indian Curry experience.
U2319,AaharAlly_Main,59,Male,Indian Curry,Highly recommend the Indian Curry.
U2319,AaharAlly_Main,59,Male,Indian Curry,The Indian Curry was amazing.
U2319,AaharAlly_Main,59,Male,South Indian,"Too salty, hated the South Indian."
U2320,AaharAlly_Main,47,Female,Indian Curry,Best Indian Curry I've ever had.
U2320,AaharAlly_Main,47,Female,Vegan,A delightful Vegan experience.
U2320,AaharAlly_Main,47,Female,Indian Curry,A delightful Indian Curry experience.
U2320,AaharAlly_Main,47,Female,Healthy,A delightful Healthy experience.
U2320,AaharAlly_Main,47,Female,Indian Curry,A delightful Indian Curry experience.
U2321,AaharAlly_Main,41,Male,Chinese,Perfect flavor in this Chinese.
U2321,AaharAlly_Main,41,Male,Biryani,A delightful Biryani experience.
U2322,AaharAlly_Main,17,Male,Snacks,Perfect flavor in this Snacks.
U2323,AaharAlly_Main,19,Female,Chinese,Disappointed with the Chinese.
U2323,AaharAlly_Main,19,Female,Street Food,"Delicious Street Food, will order again."
U2323,AaharAlly_Main,19,Female,Street Food,A delightful Street Food experience.
U2324,AaharAlly_Main,27,Female,Indian Curry,Best Indian Curry I've ever had.
U2324,AaharAlly_Main,27,Female,Vegan,"Delicious Vegan, will order again."
U2324,AaharAlly_Main,27,Female,Healthy,Highly recommend the Healthy.
U2325,AaharAlly_Main,55,Female,Healthy,The Healthy was amazing.
U2325,AaharAlly_Main,55,Female,Indian Curry,Best Indian Curry I've ever had.
U2325,AaharAlly_Main,55,Female,Vegan,I loved the Vegan!
U2325,AaharAlly_Main,55,Female,Healthy,Highly recommend the Healthy.
U2325,AaharAlly_Main,55,Female,Healthy,Highly recommend the Healthy.
U2326,AaharAlly_Main,30,Female,Chinese,"Delicious Chinese, will order again."
U2326,AaharAlly_Main,30,Female,Vegan,Best Vegan I've ever had.
U2326,AaharAlly_Main,30,Female,Indian Curry,Do not order the Indian Curry.
U2327,AaharAlly_Main,62,Female,Healthy,"Delicious Healthy, will order again."
U2327,AaharAlly_Main,62,Female,Vegan,Best Vegan I've ever had.
U2327,AaharAlly_Main,62,Female,Vegan,"Too salty, hated the Vegan."
U2327,AaharAlly_Main,62,Female,Healthy,"Delicious Healthy, will order again."
U2327,AaharAlly_Main,62,Female,Vegan,The Vegan was amazing.
U2328,AaharAlly_Main,15,Male,Spicy,Highly recommend the Spicy.
U2328,AaharAlly_Main,15,Male,Street Food,Worst Street Food ever.
U2328,AaharAlly_Main,15,Male,Street Food,Worst Street Food ever.
U2329,AaharAlly_Main,20,Female,Vegan,Highly recommend the Vegan.
U2329,AaharAlly_Main,20,Female,Spicy,A delightful Spicy experience.
U2329,AaharAlly_Main,20,Female,Street Food,Highly recommend the Street Food.
U2329,AaharAlly_Main,20,Female,Street Food,"Delicious Street Food, will order again."
U2330,AaharAlly_Main,27,Female,Vegan,"Delicious Vegan, will order again."
U2330,AaharAlly_Main,27,Female,Healthy,"Delicious Healthy, will order again."
U2331,AaharAlly_Main,23,Female,Vegan,"Delicious Vegan, will order again."
U2331,AaharAlly_Main,23,Female,Chinese,I loved the Chinese!
U2331,AaharAlly_Main,23,Female,Dessert,Best Dessert I've ever had.
U2331,AaharAlly_Main,23,Female,Dessert,Perfect flavor in this Dessert.
U2331,AaharAlly_Main,23,Female,Street Food,Highly recommend the Street Food.
U2332,AaharAlly_Main,45,Male,Biryani,The Biryani was terrible.
U2332,AaharAlly_Main,45,Male,Indian Curry,Perfect flavor in this Indian Curry.
U2332,AaharAlly_Main,45,Male,Biryani,The Biryani was amazing.
U2332,AaharAlly_Main,45,Male,Seafood,The Seafood was amazing.
U2332,AaharAlly_Main,45,Male,Biryani,I loved the Biryani!
U2333,AaharAlly_Main,64,Female,Healthy,Perfect flavor in this Healthy.
U2334,AaharAlly_Main,19,Male,Street Food,"Delicious Street Food, will order again."
U2334,AaharAlly_Main,19,Male,Chinese,The Chinese was terrible.
U2334,AaharAlly_Main,19,Male,Snacks,A delightful Snacks experience.
U2334,AaharAlly_Main,19,Male,Street Food,Highly recommend the Street Food.
U2334,AaharAlly_Main,19,Male,Spicy,The Spicy was terrible.
U2335,AaharAlly_Main,15,Female,Vegan,Bad experience with Vegan.
U2335,AaharAlly_Main,15,Female,Chinese,The Chinese was amazing.
U2335,AaharAlly_Main,15,Female,Chinese,Worst Chinese ever.
U2335,AaharAlly_Main,15,Female,Vegan,Highly recommend the Vegan.
U2336,AaharAlly_Main,43,Female,Healthy,Best Healthy I've ever had.
U2336,AaharAlly_Main,43,Female,Chinese,The Chinese was amazing.
U2336,AaharAlly_Main,43,Female,Healthy,Best Healthy I've ever had.
U2336,AaharAlly_Main,43,Female,Vegan,"Delicious Vegan, will order again."
U2336,AaharAlly_Main,43,Female,Dessert,The Dessert was amazing.
U2337,AaharAlly_Main,42,Male,Seafood,I loved the Seafood!
U2337,AaharAlly_Main,42,Male,Chinese,A delightful Chinese experience.
U2338,AaharAlly_Main,44,Male,Seafood,Worst Seafood ever.
U2338,AaharAlly_Main,44,Male,Healthy,The Healthy was amazing.
U2338,AaharAlly_Main,44,Male,Spicy,The Spicy was amazing.
U2338,AaharAlly_Main,44,Male,Indian Curry,Perfect flavor in this Indian Curry.
U2339,AaharAlly_Main,21,Female,Dessert,Perfect flavor in this Dessert.
U2339,AaharAlly_Main,21,Female,Vegan,I loved the Vegan!
U2340,AaharAlly_Main,22,Female,Vegan,Best Vegan I've ever had.
U2341,AaharAlly_Main,26,Male,Indian Curry,The Indian Curry was amazing.
U2341,AaharAlly_Main,26,Male,Chinese,The Chinese was amazing.
U2341,AaharAlly_Main,26,Male,Indian Curry,Highly recommend the Indian Curry.
U2342,AaharAlly_Main,15,Male,Street Food,Best Street Food I've ever had.
U2342,AaharAlly_Main,15,Male,Street Food,"Delicious Street Food, will order again."
U2342,AaharAlly_Main,15,Male,Healthy,I loved the Healthy!
U2343,AaharAlly_Main,36,Female,Healthy,Perfect flavor in this Healthy.
U2344,AaharAlly_Main,16,Female,Dessert,The Dessert was amazing.
U2344,AaharAlly_Main,16,Female,Spicy,I loved the Spicy!
U2344,AaharAlly_Main,16,Female,Spicy,Highly recommend the Spicy.
U2344,AaharAlly_Main,16,Female,Street Food,Highly recommend the Street Food.
U2345,AaharAlly_Main,47,Male,Seafood,Highly recommend the Seafood.
U2345,AaharAlly_Main,47,Male,Healthy,I loved the Healthy!
U2345,AaharAlly_Main,47,Male,Indian Curry,"Delicious Indian Curry, will order again."
U2346,AaharAlly_Main,17,Male,Cheesy,Perfect flavor in this Cheesy.
U2346,AaharAlly_Main,17,Male,Spicy,The Spicy was cold and tasteless.
U2347,AaharAlly_Main,38,Female,Healthy,Perfect flavor in this Healthy.
U2347,AaharAlly_Main,38,Female,Vegan,"Delicious Vegan, will order again."
U2348,AaharAlly_Main,75,Female,Indian Curry,Best Indian Curry I've ever had.
U2348,AaharAlly_Main,75,Female,Vegan,A delightful Vegan experience.
U2349,AaharAlly_Main,16,Female,Chinese,Best Chinese I've ever had.
U2349,AaharAlly_Main,16,Female,Cheesy,Highly recommend the Cheesy.
U2350,AaharAlly_Main,75,Male,Indian Curry,I loved the Indian Curry!
U2350,AaharAlly_Main,75,Male,Healthy,I loved the Healthy!
U2351,AaharAlly_Main,54,Female,Indian Curry,"Delicious Indian Curry, will order again."
U2351,AaharAlly_Main,54,Female,Healthy,Perfect flavor in this Healthy.
U2351,AaharAlly_Main,54,Female,Indian Curry,Perfect flavor in this Indian Curry.
U2351,AaharAlly_Main,54,Female,Vegan,Perfect flavor in this Vegan.
U2351,AaharAlly_Main,54,Female,Healthy,The Healthy was terrible.
U2352,AaharAlly_Main,26,Male,Chinese,Highly recommend the Chinese.
U2352,AaharAlly_Main,26,Male,Biryani,"Delicious Biryani, will order again."
U2352,AaharAlly_Main,26,Male,Chinese,The Chinese was terrible.
U2352,AaharAlly_Main,26,Male,Indian Curry,"Delicious Indian Curry, will order again."
U2353,AaharAlly_Main,51,Female,Vegan,"Delicious Vegan, will order again."
U2354,AaharAlly_Main,43,Female,Healthy,Perfect flavor in this Healthy.
U2354,AaharAlly_Main,43,Female,Vegan,Perfect flavor in this Vegan.
U2354,AaharAlly_Main,43,Female,Indian Curry,Perfect flavor in this Indian Curry.
U2355,AaharAlly_Main,46,Male,Indian Curry,I loved the Indian Curry!
U2356,AaharAlly_Main,16,Male,Chinese,The Chinese was amazing.
U2356,AaharAlly_Main,16,Male,Street Food,Worst Street Food ever.
U2356,AaharAlly_Main,16,Male,Cheesy,I loved the Cheesy!
U2356,AaharAlly_Main,16,Male,Street Food,Bad experience with Street Food.
U2357,AaharAlly_Main,19,Female,Dessert,The Dessert was cold and tasteless.
U2358,AaharAlly_Main,31,Male,Spicy,Best Spicy I've ever had.
U2358,AaharAlly_Main,31,Male,Indian Curry,Best Indian Curry I've ever had.
U2359,AaharAlly_Main,44,Female,Healthy,The Healthy was cold and tasteless.
U2359,AaharAlly_Main,44,Female,Vegan,"Delicious Vegan, will order again."
U2359,AaharAlly_Main,44,Female,Indian Curry,"Too salty, hated the Indian Curry."
U2359,AaharAlly_Main,44,Female,Healthy,A delightful Healthy experience.
U2359,AaharAlly_Main,44,Female,Chinese,The Chinese was amazing.
U2360,AaharAlly_Main,67,Male,Indian Curry,"Delicious Indian Curry, will order again."
U2360,AaharAlly_Main,67,Male,South Indian,Disappointed with the South Indian.
U2360,AaharAlly_Main,67,Male,Healthy,I loved the Healthy!
U2361,AaharAlly_Main,77,Female,Healthy,Perfect flavor in this Healthy.
U2362,AaharAlly_Main,52,Female,Healthy,The Healthy was amazing.
U2362,AaharAlly_Main,52,Female,Indian Curry,Best Indian Curry I've ever had.
U2362,AaharAlly_Main,52,Female,Indian Curry,The Indian Curry was terrible.
U2363,AaharAlly_Main,17,Female,Chinese,Highly recommend the Chinese.
U2364,AaharAlly_Main,43,Female,Vegan,A delightful Vegan experience.
U2365,AaharAlly_Main,15,Female,Dessert,A delightful Dessert experience.
U2366,AaharAlly_Main,19,Male,Spicy,Best Spicy I've ever had.
U2366,AaharAlly_Main,19,Male,Cheesy,I loved the Cheesy!
U2367,AaharAlly_Main,45,Female,Dessert,"Delicious Dessert, will order again."
U2368,AaharAlly_Main,18,Female,Street Food,I loved the Street Food!
U2368,AaharAlly_Main,18,Female,Chinese,The Chinese was cold and tasteless.
U2369,AaharAlly_Main,21,Female,Dessert,Best Dessert I've ever had.
U2369,AaharAlly_Main,21,Female,Vegan,Perfect flavor in this Vegan.
U2370,AaharAlly_Main,31,Male,Chinese,The Chinese was amazing.
U2371,AaharAlly_Main,15,Female,Chinese,Best Chinese I've ever had.
U2372,AaharAlly_Main,75,Female,Indian Curry,"Delicious Indian Curry, will order again."
U2372,AaharAlly_Main,75,Female,Healthy,I loved the Healthy!
U2373,AaharAlly_Main,28,Female,Healthy,Highly recommend the Healthy.
